"type","durationMinutes","startTime","endTime","startNum","endNum","eventDO"
"Sub-Optimal",180.000000001115,"2018-09-26 11:01:00","2018-09-26 14:01:00",48.76838,48.76872,4.50692307692308
"Sub-Optimal",180.000000001115,"2018-09-26 17:31:00","2018-09-26 20:31:00",48.76912,48.76947,4.65615384615385
"Sub-Optimal",240.000000000242,"2018-09-27 10:46:00","2018-09-27 14:46:00",48.77109,48.77155,4.41764705882353
"Sub-Optimal",285.000000003322,"2018-09-28 10:31:00","2018-09-28 15:16:00",48.7738,48.77435,4.385
"Sub-Optimal",60.0000000028615,"2019-06-17 17:31:00","2019-06-17 18:31:00",49.49241,49.49252,4.702
"Sub-Optimal",149.999999997817,"2019-06-19 07:16:00","2019-06-19 09:46:00",49.49672,49.49701,4.67636363636364
"Sub-Optimal",329.999999995198,"2019-06-20 07:16:00","2019-06-20 12:46:00",49.49946,49.50009,4.49304347826087
"Sub-Optimal",89.9999999986903,"2019-07-20 09:31:00","2019-07-20 11:01:00",49.58191,49.58208,4.79
"Sub-Optimal",450.000000000921,"2019-07-21 07:31:00","2019-07-21 15:01:00",49.58442,49.58528,4.50290322580645
"Sub-Optimal",105.000000002207,"2019-07-24 00:01:00","2019-07-24 01:46:00",49.59178,49.59198,4.54375
"Sub-Optimal",240.000000003977,"2019-07-24 10:46:00","2019-07-24 14:46:00",49.59301,49.59347,4.32823529411765
"Sub-Optimal",240.000000000242,"2019-07-25 11:31:00","2019-07-25 15:31:00",49.59584,49.59629,3.78117647058824
"Sub-Optimal",420.000000001357,"2019-07-25 21:46:00","2019-07-26 04:46:00",49.59701,49.5978,4.28172413793103
"Sub-Optimal",330.000000002667,"2019-07-26 12:16:00","2019-07-26 17:46:00",49.59866,49.59929,3.56434782608696
"Sub-Optimal",449.999999997186,"2019-07-26 22:31:00","2019-07-27 06:01:00",49.59983,49.60069,3.61548387096774
"Sub-Optimal",269.999999999806,"2019-07-27 13:01:00","2019-07-27 17:31:00",49.60149,49.602,3.84631578947368
"Sub-Optimal",374.999999994543,"2019-07-27 23:46:00","2019-07-28 06:01:00",49.60271,49.60343,4.00961538461539
"Sub-Optimal",209.999999996944,"2019-07-28 14:01:00","2019-07-28 17:31:00",49.60434,49.60474,4.37333333333333
"Sub-Optimal",374.999999998278,"2019-07-29 00:31:00","2019-07-29 06:46:00",49.60554,49.60625,4.44115384615385
"Sub-Optimal",239.999999996508,"2019-07-29 14:46:00","2019-07-29 18:46:00",49.60717,49.60762,4.09529411764706
"Sub-Optimal",495.000000000266,"2019-07-30 02:16:00","2019-07-30 10:31:00",49.60848,49.60942,4.12529411764706
"Sub-Optimal",195.000000000897,"2019-07-30 15:16:00","2019-07-30 18:31:00",49.60996,49.61033,4.39642857142857
"Sub-Optimal",284.999999999587,"2019-07-31 05:16:00","2019-07-31 10:01:00",49.61156,49.6121,4.634
"Sub-Optimal",180.000000001115,"2019-08-19 12:16:00","2019-08-19 15:16:00",49.66441,49.66476,4.56076923076923
"Sub-Optimal",464.999999996968,"2019-08-28 02:01:00","2019-08-28 09:46:00",49.6879,49.68879,3.9621875
"Sub-Optimal",269.999999999806,"2019-08-28 15:01:00","2019-08-28 19:31:00",49.68939,49.6899,4.54157894736842
"Sub-Optimal",195.000000004632,"2020-06-24 07:31:00","2020-06-24 10:46:00",50.51319,50.51356,4.54071428571429
"Sub-Optimal",269.999999999806,"2020-06-27 09:16:00","2020-06-27 13:46:00",50.52161,50.52212,3.93
"Sub-Optimal",105.000000002207,"2020-06-27 21:16:00","2020-06-27 23:01:00",50.52298,50.52318,4.5475
"Sub-Optimal",285.000000003322,"2020-06-28 10:31:00","2020-06-28 15:16:00",50.52449,50.52503,4.29833333333333
"Sub-Optimal",359.999999998496,"2020-07-13 22:46:00","2020-07-14 04:46:00",50.56698,50.56767,4.1636
"Sub-Optimal",255.000000000024,"2020-07-14 12:16:00","2020-07-14 16:31:00",50.56852,50.56901,3.78
"Sub-Optimal",404.999999997841,"2020-07-14 22:46:00","2020-07-15 05:31:00",50.56972,50.57049,4.10857142857143
"Sub-Optimal",134.999999998035,"2020-07-15 14:16:00","2020-07-15 16:31:00",50.57149,50.57175,4.421
"Sub-Optimal",60.0000000028615,"2020-07-16 05:16:00","2020-07-16 06:16:00",50.5732,50.57332,4.536
"Sub-Optimal",89.9999999986903,"2020-07-16 16:16:00","2020-07-16 17:46:00",50.57446,50.57463,4.69428571428571
"Sub-Optimal",375.000000002012,"2020-07-17 01:01:00","2020-07-17 07:16:00",50.57546,50.57617,3.30038461538462
"Sub-Optimal",150.000000001552,"2020-07-17 15:01:00","2020-07-17 17:31:00",50.57706,50.57734,4.50454545454545
"Sub-Optimal",269.999999999806,"2020-07-18 02:46:00","2020-07-18 07:16:00",50.5784,50.57891,4.29473684210526
"Sub-Optimal",225.00000000046,"2020-07-18 15:31:00","2020-07-18 19:16:00",50.57985,50.58028,4.38
"Sub-Optimal",75.0000000026432,"2020-07-20 06:46:00","2020-07-20 08:01:00",50.58433,50.58448,4.67333333333333
"Sub-Optimal",285.000000003322,"2020-07-20 16:31:00","2020-07-20 21:16:00",50.58545,50.58599,4.402
"Sub-Optimal",255.000000000024,"2020-07-21 05:01:00","2020-07-21 09:16:00",50.58687,50.58736,4.47611111111111
"Sub-Optimal",60.0000000028615,"2020-07-21 10:46:00","2020-07-21 11:46:00",50.58753,50.58764,4.642
"Sub-Optimal",179.999999997381,"2020-07-22 08:16:00","2020-07-22 11:16:00",50.58998,50.59033,4.78692307692308
"Sub-Optimal",104.999999994737,"2020-07-22 18:31:00","2020-07-22 20:16:00",50.59115,50.59135,4.70125
"Sub-Optimal",449.999999997186,"2020-07-23 06:31:00","2020-07-23 14:01:00",50.59252,50.59338,4.29258064516129
"Sub-Optimal",269.999999999806,"2020-07-24 09:01:00","2020-07-24 13:31:00",50.59555,50.59606,4.60842105263158
"Sub-Optimal",240.000000000242,"2020-07-27 10:46:00","2020-07-27 14:46:00",50.60397,50.60443,4.44058823529412
"Sub-Optimal",299.999999999369,"2020-08-15 01:01:00","2020-08-15 06:01:00",50.65491,50.65548,4.42714285714286
"Sub-Optimal",224.999999996726,"2020-08-16 03:01:00","2020-08-16 06:46:00",50.65788,50.65831,4.41375
"Sub-Optimal",149.999999997817,"2020-08-16 15:31:00","2020-08-16 18:01:00",50.65931,50.65959,4.73636363636364
"Sub-Optimal",74.9999999989086,"2020-08-26 14:01:00","2020-08-26 15:16:00",50.68653,50.68667,4.69166666666667
"Sub-Optimal",239.999999996508,"2020-08-28 13:16:00","2020-08-28 17:16:00",50.69193,50.69238,4.27352941176471
"Sub-Optimal",59.9999999953923,"2020-08-28 23:46:00","2020-08-29 00:46:00",50.69312,50.69324,4.738
"Sub-Optimal",240.000000003977,"2020-08-29 02:16:00","2020-08-29 06:16:00",50.69341,50.69387,4.40411764705882
"Sub-Optimal",195.000000004632,"2020-08-31 16:01:00","2020-08-31 19:16:00",50.70046,50.70083,4.495
"Sub-Optimal",60.0000000028615,"2020-09-01 16:46:00","2020-09-01 17:46:00",50.70328,50.7034,4.764
"Sub-Optimal",59.9999999953923,"2020-09-11 09:31:00","2020-09-11 10:31:00",50.72985,50.72997,4.622
"Sub-Optimal",180.000000001115,"2021-05-17 08:46:00","2021-05-17 11:46:00",51.40922,51.40956,4.56307692307692
"Sub-Optimal",180.000000001115,"2021-06-04 13:31:00","2021-06-04 16:31:00",51.45908,51.45942,4.76
"Sub-Optimal",240.000000000242,"2021-06-21 14:16:00","2021-06-21 18:16:00",51.50574,51.50619,4.54117647058824
"Sub-Optimal",435.000000001139,"2021-06-22 02:16:00","2021-06-22 09:31:00",51.50711,51.50794,4.651
"Sub-Optimal",90.0000000024249,"2021-06-23 16:46:00","2021-06-23 18:16:00",51.5115,51.51167,4.63428571428571
"Sub-Optimal",434.999999997405,"2021-06-24 03:16:00","2021-06-24 10:31:00",51.5127,51.51353,4.42466666666667
"Sub-Optimal",119.999999998254,"2021-06-24 16:01:00","2021-06-24 18:01:00",51.51416,51.51439,4.62777777777778
"Sub-Optimal",510.000000000048,"2021-06-25 03:46:00","2021-06-25 12:16:00",51.5155,51.51647,3.96942857142857
"Sub-Optimal",179.999999997381,"2021-06-25 16:46:00","2021-06-25 19:46:00",51.51698,51.51732,4.31909090909091
"Sub-Optimal",509.999999996313,"2021-06-26 05:01:00","2021-06-26 13:31:00",51.51838,51.51935,4.43909090909091
"Sub-Optimal",284.999999999587,"2021-07-13 07:31:00","2021-07-13 12:16:00",51.56524,51.56578,4.5685
"Sub-Optimal",89.9999999986903,"2021-07-14 10:16:00","2021-07-14 11:46:00",51.5683,51.56847,4.80571428571429
"Sub-Optimal",345.000000006183,"2021-07-15 08:16:00","2021-07-15 14:01:00",51.57081,51.57146,3.87166666666667
"Sub-Optimal",254.999999996289,"2021-07-15 20:31:00","2021-07-16 00:46:00",51.57221,51.57269,4.65333333333333
"Sub-Optimal",359.999999998496,"2021-07-16 09:16:00","2021-07-16 15:16:00",51.57366,51.57435,3.6624
"Sub-Optimal",90.0000000024249,"2021-07-16 21:16:00","2021-07-16 22:46:00",51.57503,51.5752,4.65571428571429
"Sub-Optimal",119.999999998254,"2021-07-17 00:31:00","2021-07-17 02:31:00",51.5754,51.57563,4.74111111111111
"Sub-Optimal",254.999999996289,"2021-07-17 10:46:00","2021-07-17 15:01:00",51.57657,51.57706,4.265
"Sub-Optimal",74.9999999989086,"2021-07-19 13:16:00","2021-07-19 14:31:00",51.58234,51.58248,4.74
"Sub-Optimal",225.00000000046,"2021-07-20 02:46:00","2021-07-20 06:31:00",51.58388,51.58431,4.708125
"Sub-Optimal",284.999999999587,"2021-07-25 07:46:00","2021-07-25 12:31:00",51.59815,51.59869,4.663
"Sub-Optimal",345.000000002449,"2021-07-27 08:16:00","2021-07-27 14:01:00",51.60368,51.60434,4.67083333333333
"Sub-Optimal",285.000000003322,"2021-07-28 09:16:00","2021-07-28 14:01:00",51.60654,51.60708,4.422
"Sub-Optimal",89.9999999986903,"2021-07-29 11:46:00","2021-07-29 13:16:00",51.60956,51.60973,4.51714285714286
"Sub-Optimal",90.0000000024249,"2021-07-30 12:31:00","2021-07-30 14:01:00",51.61239,51.61256,4.82571428571429
"Sub-Optimal",225.00000000046,"2021-07-31 11:16:00","2021-07-31 15:01:00",51.61498,51.61541,4.491875
"Sub-Optimal",164.999999997599,"2021-08-01 12:31:00","2021-08-01 15:16:00",51.61787,51.61818,4.59
"Sub-Optimal",269.999999999806,"2021-08-11 08:31:00","2021-08-11 13:01:00",51.64481,51.64532,4.58894736842105
"Sub-Optimal",300.000000003104,"2021-08-12 09:46:00","2021-08-12 14:46:00",51.64769,51.64826,4.43190476190476
"Sub-Optimal",375.000000002012,"2021-08-25 08:31:00","2021-08-25 14:46:00",51.68316,51.68388,4.43653846153846
"Sub-Optimal",299.999999995634,"2021-08-30 11:31:00","2021-08-30 16:31:00",51.69721,51.69778,4.09571428571429
"Sub-Optimal",104.999999998472,"2021-09-02 03:16:00","2021-09-02 05:01:00",51.70448,51.70468,4.63125
"Sub-Optimal",180.000000001115,"2021-09-02 14:31:00","2021-09-02 17:31:00",51.70577,51.70611,4.56307692307692
"Sub-Optimal",299.999999995634,"2021-09-03 01:46:00","2021-09-03 06:46:00",51.70705,51.70762,4.54285714285714
"Sub-Optimal",104.999999998472,"2021-09-03 15:31:00","2021-09-03 17:16:00",51.70862,51.70882,4.75625
"Sub-Optimal",374.999999998278,"2021-09-04 02:46:00","2021-09-04 09:01:00",51.7099,51.71062,4.31384615384615
"Sub-Optimal",105.000000002207,"2021-09-04 15:46:00","2021-09-04 17:31:00",51.71139,51.71159,4.6575
"Sub-Optimal",389.999999998059,"2021-09-05 04:46:00","2021-09-05 11:16:00",51.71287,51.71361,4.41444444444444
"Sub-Optimal",149.999999997817,"2021-09-08 11:01:00","2021-09-08 13:31:00",51.72181,51.72209,4.45090909090909
"Sub-Optimal",255.000000000024,"2021-09-17 03:30:00","2021-09-17 07:45:00",51.74561,51.74609,4.63833333333333
"Sub-Optimal",299.999999995634,"2021-09-17 14:15:00","2021-09-17 19:15:00",51.74683,51.7474,4.21761904761905
"Sub-Optimal",254.999999996289,"2022-05-22 10:00:00","2022-05-22 14:15:00",52.42306,52.42354,4.62222222222222
"Sub-Optimal",104.999999994737,"2022-05-22 22:00:00","2022-05-22 23:45:00",52.42443,52.42463,4.42375
"Sub-Optimal",269.999999999806,"2022-06-22 11:30:00","2022-06-22 16:00:00",52.50816,52.50868,4.72263157894737
"Sub-Optimal",180.000000001115,"2022-06-22 23:00:00","2022-06-23 02:00:00",52.50947,52.50982,4.07
"Sub-Optimal",389.999999998059,"2022-06-24 13:30:00","2022-06-24 20:00:00",52.51387,52.51461,4.1062962962963
"Sub-Optimal",119.999999998254,"2022-06-25","2022-06-25 02:00:00",52.51507,52.5153,4.34111111111111
"Sub-Optimal",420.000000001357,"2022-06-25 14:15:00","2022-06-25 21:15:00",52.5167,52.51749,3.90931034482759
"Sub-Optimal",389.999999998059,"2022-06-26 00:45:00","2022-06-26 07:15:00",52.51789,52.51864,4.11458333333333
"Sub-Optimal",450.000000000921,"2022-06-26 14:45:00","2022-06-26 22:15:00",52.51949,52.52035,3.69806451612903
"Sub-Optimal",210.000000000679,"2022-06-27 00:30:00","2022-06-27 04:00:00",52.52061,52.521,4.408
"Sub-Optimal",209.999999996944,"2022-07-13 03:45:00","2022-07-13 07:15:00",52.56481,52.56521,4.23066666666667
"Sub-Optimal",120.000000005723,"2022-07-26 16:15:00","2022-07-26 18:15:00",52.60186,52.60208,4.68111111111111
"Sub-Optimal",329.999999998932,"2022-08-30 07:45:00","2022-08-30 13:15:00",52.69678,52.6974,4.72434782608696
"Sub-Optimal",149.999999997817,"2022-09-10 04:45:00","2022-09-10 07:15:00",52.72657,52.72686,4.49545454545455
"Sub-Optimal",105.000000002207,"2023-06-27 12:45:00","2023-06-27 14:30:00",53.522,53.5222,4.77375
"Sub-Optimal",60.0000000028615,"2023-08-25 13:30:00","2023-08-25 14:30:00",53.68373,53.68385,4.694
"Sub-Optimal",180.000000001115,"2024-05-17 01:15:00","2024-05-17 04:15:00",54.4111,54.41144,4.69538461538462
"Sub-Optimal",194.999999997162,"2024-06-01 12:15:00","2024-06-01 15:30:00",54.45345,54.45382,4.465
"Sub-Optimal",135.00000000177,"2024-06-10 08:15:00","2024-06-10 10:30:00",54.47765,54.47791,4.801
"Sub-Optimal",150.000000001552,"2024-06-10 20:00:00","2024-06-10 22:30:00",54.479,54.47928,4.51818181818182
"Sub-Optimal",179.999999997381,"2024-06-11 09:30:00","2024-06-11 12:30:00",54.48054,54.48088,4.65307692307692
"Sub-Optimal",89.9999999986903,"2024-06-12 10:45:00","2024-06-12 12:15:00",54.48342,54.48359,4.55142857142857
"Sub-Optimal",389.999999998059,"2024-06-14 23:30:00","2024-06-15 06:00:00",54.49035,54.4911,4.20814814814815
"Sub-Optimal",194.999999997162,"2024-06-15 13:00:00","2024-06-15 16:15:00",54.49189,54.49227,4.56214285714286
"Sub-Optimal",210.000000004413,"2024-06-19 15:30:00","2024-06-19 19:00:00",54.50314,54.50354,4.49533333333333
"Sub-Optimal",359.999999998496,"2024-06-20 01:30:00","2024-06-20 07:30:00",54.50428,54.50497,4.3212
"Sub-Optimal",284.999999995853,"2024-06-21 03:15:00","2024-06-21 08:00:00",54.50722,54.50776,3.9685
"Sub-Optimal",149.999999997817,"2024-06-22 05:30:00","2024-06-22 08:00:00",54.51022,54.5105,4.69636363636364
"Sub-Optimal",345.000000006183,"2024-06-26 08:00:00","2024-06-26 13:45:00",54.52146,54.52212,4.56875
"Sub-Optimal",165.000000005068,"2024-07-05 17:00:00","2024-07-05 19:45:00",54.54715,54.54746,4.72166666666667
"Sub-Optimal",195.000000000897,"2024-07-07 06:00:00","2024-07-07 09:15:00",54.55137,54.55174,4.60928571428571
"Sub-Optimal",135.00000000177,"2024-07-07 17:45:00","2024-07-07 20:00:00",54.55271,54.55297,4.609
"Sub-Optimal",434.999999997405,"2024-07-08 05:30:00","2024-07-08 12:45:00",54.55405,54.55488,4.33766666666667
"Sub-Optimal",209.999999996944,"2024-07-08 18:15:00","2024-07-08 21:45:00",54.55551,54.55591,4.56692307692308
"Sub-Optimal",434.999999997405,"2024-07-09 06:15:00","2024-07-09 13:30:00",54.55688,54.55771,4.11366666666667
"Sub-Optimal",135.00000000177,"2024-07-09 18:45:00","2024-07-09 21:00:00",54.5583,54.55856,4.625
"Sub-Optimal",300.000000003104,"2024-07-10 07:15:00","2024-07-10 12:15:00",54.55973,54.5603,4.1
"Sub-Optimal",449.999999997186,"2024-08-09 08:45:00","2024-08-09 16:15:00",54.64209,54.64295,4.33
"Sub-Optimal",269.999999999806,"2024-08-10 11:30:00","2024-08-10 16:00:00",54.64515,54.64566,4.61421052631579
